device,eastern_time,var,name,value
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:01:58 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:01:59 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:02:06 2019,air_carbon_dioxide_ppm,T6713-Top,2167.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:07:00 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:07:02 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:07:05 2019,air_carbon_dioxide_ppm,T6713-Top,2178.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:11:54 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:11:58 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:12:02 2019,air_carbon_dioxide_ppm,T6713-Top,2175.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:17:01 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:17:06 2019,air_carbon_dioxide_ppm,T6713-Top,2173.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:17:08 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:21:55 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:21:58 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:22:07 2019,air_carbon_dioxide_ppm,T6713-Top,2157.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:27:00 2019,air_carbon_dioxide_ppm,T6713-Top,2162.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:27:09 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:27:12 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:32:01 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:32:02 2019,air_carbon_dioxide_ppm,T6713-Top,2158.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:32:04 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:36:57 2019,air_carbon_dioxide_ppm,T6713-Top,2150.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:37:02 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:37:07 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:42:09 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:42:11 2019,air_carbon_dioxide_ppm,T6713-Top,2136.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:42:12 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:47:01 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:47:05 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:47:10 2019,air_carbon_dioxide_ppm,T6713-Top,2123.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:52:01 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:52:08 2019,air_carbon_dioxide_ppm,T6713-Top,2121.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:52:10 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:57:03 2019,air_carbon_dioxide_ppm,T6713-Top,2135.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:57:10 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 18:57:11 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:02:05 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:02:06 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:02:08 2019,air_carbon_dioxide_ppm,T6713-Top,2121.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:07:04 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:07:08 2019,air_carbon_dioxide_ppm,T6713-Top,2127.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:07:10 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:12:06 2019,air_carbon_dioxide_ppm,T6713-Top,2126.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:12:12 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:12:16 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:17:03 2019,air_carbon_dioxide_ppm,T6713-Top,2123.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:17:10 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:17:14 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:22:06 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:22:12 2019,air_carbon_dioxide_ppm,T6713-Top,2113.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:22:17 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:27:15 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:27:17 2019,air_carbon_dioxide_ppm,T6713-Top,2117.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:27:22 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:32:06 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:32:06 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:32:09 2019,air_carbon_dioxide_ppm,T6713-Top,2115.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:37:08 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:37:13 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:37:16 2019,air_carbon_dioxide_ppm,T6713-Top,2120.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:42:08 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:42:15 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:42:18 2019,air_carbon_dioxide_ppm,T6713-Top,2120.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:47:05 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:47:07 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:47:16 2019,air_carbon_dioxide_ppm,T6713-Top,2126.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:52:06 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:52:11 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:52:13 2019,air_carbon_dioxide_ppm,T6713-Top,2129.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:57:10 2019,air_temperature_celcius,SHT25-Top,28.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:57:11 2019,air_humidity_percent,SHT25-Top,18.00
EDU-90DB5116-50-65-83-e6-7d-b0,Wed Mar 13 19:57:22 2019,air_carbon_dioxide_ppm,T6713-Top,2125.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:39:09 2019,air_temperature_celcius,SHT25-Top,30.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:39:10 2019,air_humidity_percent,SHT25-Top,14.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:39:12 2019,air_carbon_dioxide_ppm,T6713-Top,466.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:44:09 2019,air_carbon_dioxide_ppm,T6713-Top,475.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:44:11 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:44:12 2019,air_temperature_celcius,SHT25-Top,30.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:49:10 2019,air_carbon_dioxide_ppm,T6713-Top,483.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:49:14 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:49:14 2019,air_temperature_celcius,SHT25-Top,30.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:54:11 2019,air_carbon_dioxide_ppm,T6713-Top,482.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:54:14 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:54:14 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:59:12 2019,air_carbon_dioxide_ppm,T6713-Top,496.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:59:14 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 09:59:14 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:04:14 2019,air_carbon_dioxide_ppm,T6713-Top,503.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:04:17 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:04:19 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:09:16 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:09:19 2019,air_carbon_dioxide_ppm,T6713-Top,516.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:09:21 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:14:14 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:14:15 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:14:21 2019,air_carbon_dioxide_ppm,T6713-Top,577.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:19:16 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:19:18 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:19:21 2019,air_carbon_dioxide_ppm,T6713-Top,521.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:24:18 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:24:19 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:24:23 2019,air_carbon_dioxide_ppm,T6713-Top,610.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:29:17 2019,air_carbon_dioxide_ppm,T6713-Top,522.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:29:21 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:29:22 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:34:18 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:34:19 2019,air_carbon_dioxide_ppm,T6713-Top,511.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:34:20 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:39:18 2019,air_carbon_dioxide_ppm,T6713-Top,512.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:39:19 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:39:22 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:44:20 2019,air_carbon_dioxide_ppm,T6713-Top,519.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:44:22 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:44:27 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:49:19 2019,air_carbon_dioxide_ppm,T6713-Top,533.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:49:25 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:49:26 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:54:20 2019,air_carbon_dioxide_ppm,T6713-Top,540.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:54:21 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:54:25 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:59:20 2019,air_carbon_dioxide_ppm,T6713-Top,586.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:59:23 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 10:59:27 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:04:22 2019,air_humidity_percent,SHT25-Top,14.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:04:22 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:04:29 2019,air_carbon_dioxide_ppm,T6713-Top,575.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:09:23 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:09:26 2019,air_carbon_dioxide_ppm,T6713-Top,512.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:09:28 2019,air_humidity_percent,SHT25-Top,14.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:14:21 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:14:24 2019,air_carbon_dioxide_ppm,T6713-Top,509.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:14:27 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:19:21 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:19:22 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:19:28 2019,air_carbon_dioxide_ppm,T6713-Top,506.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:24:23 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:24:24 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:24:28 2019,air_carbon_dioxide_ppm,T6713-Top,505.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:29:24 2019,air_carbon_dioxide_ppm,T6713-Top,524.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:29:27 2019,air_humidity_percent,SHT25-Top,14.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:29:29 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:34:25 2019,air_carbon_dioxide_ppm,T6713-Top,534.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:34:28 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:34:31 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:39:24 2019,air_carbon_dioxide_ppm,T6713-Top,515.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:39:31 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:39:32 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:44:24 2019,air_carbon_dioxide_ppm,T6713-Top,1052.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:44:28 2019,air_humidity_percent,SHT25-Top,17.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:44:30 2019,air_temperature_celcius,SHT25-Top,30.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:49:24 2019,air_carbon_dioxide_ppm,T6713-Top,579.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:49:29 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:49:32 2019,air_humidity_percent,SHT25-Top,36.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:54:26 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:54:33 2019,air_humidity_percent,SHT25-Top,40.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:54:35 2019,air_carbon_dioxide_ppm,T6713-Top,598.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:59:25 2019,air_humidity_percent,SHT25-Top,39.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:59:26 2019,air_carbon_dioxide_ppm,T6713-Top,613.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 11:59:27 2019,air_temperature_celcius,SHT25-Top,33.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:04:27 2019,air_carbon_dioxide_ppm,T6713-Top,635.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:04:28 2019,air_temperature_celcius,SHT25-Top,34.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:04:29 2019,air_humidity_percent,SHT25-Top,38.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:09:28 2019,air_temperature_celcius,SHT25-Top,35.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:09:29 2019,air_humidity_percent,SHT25-Top,37.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:09:31 2019,air_carbon_dioxide_ppm,T6713-Top,672.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:14:29 2019,air_humidity_percent,SHT25-Top,36.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:14:29 2019,air_carbon_dioxide_ppm,T6713-Top,671.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:14:31 2019,air_temperature_celcius,SHT25-Top,35.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:19:29 2019,air_humidity_percent,SHT25-Top,35.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:19:30 2019,air_temperature_celcius,SHT25-Top,36.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:19:30 2019,air_carbon_dioxide_ppm,T6713-Top,695.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:24:29 2019,air_carbon_dioxide_ppm,T6713-Top,670.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:24:30 2019,air_humidity_percent,SHT25-Top,11.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:24:30 2019,air_temperature_celcius,SHT25-Top,37.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:29:29 2019,air_carbon_dioxide_ppm,T6713-Top,626.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:29:33 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:29:35 2019,air_temperature_celcius,SHT25-Top,35.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:34:31 2019,air_temperature_celcius,SHT25-Top,34.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:34:33 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:34:34 2019,air_carbon_dioxide_ppm,T6713-Top,571.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:39:31 2019,air_temperature_celcius,SHT25-Top,33.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:39:32 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:39:33 2019,air_carbon_dioxide_ppm,T6713-Top,541.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:44:32 2019,air_carbon_dioxide_ppm,T6713-Top,530.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:44:33 2019,air_humidity_percent,SHT25-Top,12.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:44:35 2019,air_temperature_celcius,SHT25-Top,33.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:49:34 2019,air_carbon_dioxide_ppm,T6713-Top,500.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:49:36 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:49:37 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:54:34 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:54:35 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:54:39 2019,air_carbon_dioxide_ppm,T6713-Top,537.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:59:32 2019,air_carbon_dioxide_ppm,T6713-Top,526.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:59:37 2019,air_humidity_percent,SHT25-Top,14.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 12:59:37 2019,air_temperature_celcius,SHT25-Top,32.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 13:04:37 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 13:04:42 2019,air_humidity_percent,SHT25-Top,14.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 13:04:42 2019,air_carbon_dioxide_ppm,T6713-Top,512.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 13:09:39 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 13:09:43 2019,air_humidity_percent,SHT25-Top,13.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 13:09:44 2019,air_carbon_dioxide_ppm,T6713-Top,490.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 13:14:36 2019,air_carbon_dioxide_ppm,T6713-Top,491.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 13:14:42 2019,air_humidity_percent,SHT25-Top,14.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 13:14:44 2019,air_temperature_celcius,SHT25-Top,31.00
EDU-A3F734CE-f4-5e-ab-59-ac-e3,Tue Mar 12 13:19:35 2019,air_humidity_percent,SHT25-Top,14.00
